id,summary,host_is_superhost,host_since,host_response_time,neighbourhood,reviews_per_month,property_type,beds,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_dollars
14413896,"In Allston, close to Harvard Business School (5 minutes). One mile (20 minute walk) to Harvard Yard, Harvard Subway Station, Harvard Square, in the center of Cambridge. Bus service to MIT. Close to Massachusetts Turnpike. Free internet and off-street parking. Queen-size bed for two. For reviews, search for ""Yun's Place, Boston"" on the Web.",f,2016-03-25,within a day,Allston-Brighton,NA,House,1,NA,NA,NA,NA,NA,NA,NA,119
8112652,"Convenient 15 min bus Harvard, MIT, 30 min Longwood med. Quiet area, steps to Supermarket, cheap healthy international restaurants, city life. Others: friendly grad students mixed gender, clean/quiet, non-smoker, scent-free home.",f,2015-04-02,within an hour,Allston-Brighton,0.32,House,1,95,10,9,10,10,8,9,32
6976414,"Walk 3 minute to Green line B( Griggs st) , 5min to 66 bus station. Convenient to go to the Boston university and Boston college and Harvard university.  Easy to life and eating, have too many different types restaurants and bars around apartment.  convenience and value.",f,2015-04-26,within a few hours,,1.25,Apartment,1,100,10,10,10,10,10,10,88
10353263,"This hip cozy bedroom features a plush queen bed and an exquisite metal inlet private balcony. The apartment is in the heart of Allston Village, a thriving urban creative community. Right on train and bus lines with easy access to Downtown Boston.",f,2016-01-04,within an hour,Allston-Brighton,1.03,Apartment,1,93,10,9,10,10,9,10,60
13342372,"This is a private, large, sunny and beautiful bedroom located on a quite street 1 min from Boston University, 1 min walk from public transportation, 5 min from Fenway/Kenmore, 10 min from Harvard University, 10 min from Downtown. Internet, and Premium Cable available. Have the best of both worlds: a quiet large luxurious home and fast access to the best of Boston and Cambridge. Open kitchen and refrigerator, central heat and AC, washer/dryer. One full size queen bed is available.",f,2014-12-23,within an hour,Allston-Brighton,NA,House,1,NA,NA,NA,NA,NA,NA,NA,130
10253416,"Designed by MIT grads, this studio features a modern installation which transforms a single space into a bedroom, living room, office or closet at the push of a button. Stay in the apartment of the future just steps from Harvard Business School.",f,2014-02-14,within a few hours,Allston-Brighton,0.36,Condominium,0,80,9,9,6,7,7,8,168
8714682,Fully furnished apartment space with 1 private bedroom available The location of the apartment is just 10 minute drive from downtown boston.  1 minute walk to the T(green line) . Apartment has spectacular view of Boston skyline .,f,2014-05-02,N/A,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,60
10730102,"A comfortable room in lower Allston. The house is shared with friendly grad students. Minutes to the Harvard Business School, Cambridge, and downtown Allston.",f,2015-04-28,N/A,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,40
13024208,"This bright and modern 1 bedroom apartment is located in the state-of-the-art Continuum Building, just down the street from Harvard’s historic football stadium. Take a 15 minute walk across the river to discover the famed Harvard campus itself.",f,2014-02-14,within a few hours,Allston-Brighton,0.39,Condominium,1,100,10,10,8,8,10,10,179
9109401,"Class Victorian 3 BR, offers large bedrooms, dining room, and updated kitchen.  Beautiful chandeliers throughout, hand paintings from local artist, and just steps away from the local Bus Stop / T.  No vehicles are required, convenient to downtown.",f,2015-10-26,within an hour,Allston-Brighton,1.98,Condominium,3,95,10,10,10,10,10,10,350
8552338,It's in a spacious single family home with 2 bathrooms. The room has 1 queen bed. We have a fully stocked kitchen that you can use and 2 friendly cats!,f,2014-07-09,N/A,,0.09,House,1,60,6,4,10,10,10,6,50
11255643,"Fifteen-minute drive from Boston Logan Airport. One-minute walk to the Green line (B line, Packards Corner)and the 57 bus station (19 Brighton Ave). One-minute walk to a Chinese supermarket (super 88), and three minutes walk to a 24-hour supermarket (Star Market) where you can buy your pass for public transportation. Five-minute walk to a famous street of cuisine (Harvard Ave). Nearby BU/BC/Harvard/MIT/Emerson/Suffolk/Tufts.",f,2015-11-16,within an hour,Allston-Brighton,7.26,Apartment,2,94,9,9,9,10,10,9,70
13696794,"This specious room is located in Allston with easy access to everything and the night life of Boston, clean bathroom, and a shared living room is also included.",f,2014-04-07,a few days or more,,1.62,Apartment,1,90,9,9,10,8,8,9,77
12628940,"Safe: 24 hours concierge, New building less than 1 year old, Fitness center, internet (WIFI), Full kitchen,  1 Mile from Harvard Square.  Subway (Train) is 1 Mile (Red line), Super market 0.4m. Walking distance from Charles Rever, (Netflex, No TV cable), Smart TV",f,2016-04-23,N/A,Allston-Brighton,NA,Apartment,2,NA,NA,NA,NA,NA,NA,NA,189
11304657,"This is a lovingly cared for flat in a 100 yo brick townhouse in Lower Allston neighborhood of Boston. The apartment is on the first floor of the three story building. It has two bedrooms, living room, dining room, bathroom, kitchen and brick patio.",f,2014-10-03,N/A,,0.19,Apartment,2,100,10,10,10,10,10,10,195
14220964,"Completely renovated 1,800 sq ft home with 4 bedrooms and 2 bathrooms with spacious living area, custom kitchen, free wifi, laundry, & Flat Screen TV.  This listing is for a private bedroom and a shared bathroom in the house (shared with just one other bedroom).  Fantastic location, just 1.1 miles from Harvard Sq. and only a 5 minute walk to the Harvard Business School Campus with direct bus access just steps away.  This is the perfect home base for your exploration of Harvard Sq and Boston!",f,2015-01-30,within an hour,,1.82,House,1,100,10,10,10,10,10,10,72
3519768,"Quiet, clean and charming, this newly appointed 1 bedroom has a queen size bed in the bedroom and a sleep sofa as well as a twin size day bed. Walk to Harvard Square in 15 minutes or take the 66 direct. Walk to Comm Ave Green Line.",t,2011-04-14,within a few hours,Allston-Brighton,0.58,Apartment,3,98,10,10,10,10,9,10,189
12270833,"Beautiful 3rd story, spacious 2 br apartment in Lower Allston. Fully equipped kitchen, close to many different public transportation routes including the 66, 70(A), 86, Green B + C lines.  10 min walk to Harvard Sq.  Close to bars/restaurants.",f,2016-04-06,N/A,Allston-Brighton,NA,Apartment,2,NA,NA,NA,NA,NA,NA,NA,524
9813223,Tiny hand crafted basement studio right near corner of Comm Ave & Harvard Ave.  Very central to  Boston. Ideal for 1-3 people. Train station & bus a 45 second walk from the unit. Guest parking is available & a 5 minute walk away ($15 / day cash).,t,2014-12-27,within an hour,Allston-Brighton,0.88,Apartment,2,93,10,9,10,10,10,10,78
9878725,This room is on the 3rd floor of our home that is filled with fun graduate students. There are 2 bathrooms for your use. There is a large common area on the first floor with a fully stocked kitchen!,f,2014-07-09,N/A,Allston-Brighton,NA,House,1,NA,NA,NA,NA,NA,NA,NA,40
10032327,"The Apartment is very clean, nicely decorated and fully equipped (washer,dryer,oven,dishwasher,gym,1 covered parking) just a 2 min walt to T line , Hubway bikes outside the building and short walk to shops, restaurant and groceries.",t,2015-09-24,within a few hours,Allston-Brighton,2.37,Apartment,2,99,10,10,10,10,10,10,210
4909590,Front facing unit onto Commonwealth Ave near the corner of Comm. & Harvard Ave. Very central to Boston. Ideal for 2-4 people. Train station & bus a 30 second walk from the unit. Guest parking is available & a 5 minute walk away ($15 / day cash).,t,2014-12-27,within an hour,Allston-Brighton,5.02,Apartment,3,97,10,10,10,10,10,10,95
14253149,"Completely renovated 1,800 sq ft home with 4 bedrooms and 2 bathrooms with spacious living area, custom kitchen, free wifi, laundry, & Flat Screen TV.  This listing is for a private bedroom with two twin sized beds and a shared bathroom in the house (shared with just one other bedroom).",f,2015-01-30,within an hour,,NA,House,2,NA,NA,NA,NA,NA,NA,NA,79
9445192,"A well-furnished room in a cozy apartment! You'll be surrounded by typical Boston bricks and fall leaves. The apartment is a 1 minute walk from the MBTA B Line, a 25 minute ride downtown.",f,2015-11-13,N/A,Allston-Brighton,0.21,Apartment,1,90,9,8,9,9,9,9,60
6728273,1 week minimum please  My apt is located in a nice neighborhood. 15 mins walking distance to Harvard square train station and 2 mins to the bus station. Walking distance to grocery shopping.,f,2015-01-26,within a few hours,Allston-Brighton,1.22,Apartment,2,94,10,10,10,10,9,10,145
13450030,"My place is close to Harvard Business School, Boston University, Harvard University, Green Line, Red Line, and bus. Located in lower Allston, 5 to 10 mins walk to Harvard Business School, 15 to 20 mins walk to Harvard Square, 5 mins drive to Boston University. Bus 66, 86, and 64 is 3 min walk. I-90, Storrow drive, Memorial drive is 2 mins away.. Very Safe Area, very often run at midnight and never had any problem.",f,2014-08-06,within an hour,Allston-Brighton,6.55,Apartment,1,94,10,10,9,9,9,9,80
5775139,"About the room : 200 m2.   Queen bed, private closet and shared bathroom with 1 person. Equipped (shared) new renovated kitchen, washer, dryer, Wifi. Ideal location: Allston, 3 minutes Bus & T station, supermarkets, bars, restaurants,stores. ",f,2015-03-25,N/A,Allston-Brighton,NA,Villa,1,NA,NA,NA,NA,NA,NA,NA,70
3898015,"Dont think twice! My home is in the heart of Boston, one step from coffee shops, restaurants, and pubs. There is a ton street parking all around. Bus (3min) Trolly (6min) walk. I love hosting and would love to make your trip to Boston unforgettable!",t,2013-08-13,within an hour,,1.6,House,1,96,10,10,9,10,9,10,65
3897995,"Dont think twice! My home is in the heart of Boston, one step from coffee shops, restaurants, and pubs. There is a ton street parking all around. Bus (3min) Trolly (6min) walk. I love hosting and would love to make your trip to Boston unforgettable!",t,2013-08-13,within an hour,,3.28,House,1,95,9,9,10,10,9,9,74
14416538,"In Allston, close to Harvard Business School (5 minutes). One mile (20 minute walk) to Harvard Yard, Harvard Subway Station, Harvard Square, in the center of Cambridge. Bus service to MIT. Close to Massachusetts Turnpike. Free internet and off-street parking. Two single beds. For reviews, search for ""Yun's Place, Boston"" on the Web.",f,2016-03-25,within a day,Allston-Brighton,NA,House,2,NA,NA,NA,NA,NA,NA,NA,119
14203428,"Completely renovated 1,800 sq ft home with 4 bedrooms and 2 bathrooms with spacious living area, custom kitchen, free wifi, laundry, & flat screen TV.  This listing is for a private bedroom and a shared bathroom in the house (shared with just one other bedroom).  Fantastic location, just 1.1 miles from Harvard Sq. and only a 5 minute walk to the Harvard Business School Campus with direct bus access just steps away.  This is the perfect home base for your exploration of Harvard Sq and Boston!",f,2015-01-30,within an hour,,1.82,Apartment,1,100,10,10,10,10,10,10,85
14055887,"My place is close to Allston village, Regina Pizzeria, Lulu's Allston, Harvard, bus to MIT, Boston university, bars, restaurants, student life, bus/train to Downtown Boston .",f,2015-12-06,within a few hours,Allston-Brighton,1,House,1,100,10,10,10,10,10,10,45
4340110,"Next to Boston University. Nice 2 BR, 1 living,1 bath condo steps away 24 hours Supermarkets, green line station, BU Gyms &Restaurants in Allston. The bedroom is of decent size. Hardwood floor throughout. Laundry in the building. Free wifi.",t,2014-10-14,within a few hours,Allston-Brighton,3.32,Apartment,1,96,10,9,10,10,10,9,90
3701108,"Absolutely gorgeous large studio located at Allston. The Green line T is within 5 mins walk and easy to get around Boston. Beautiful kitchen with custom wood cabinets, new appliances, granite counters for open plan feel. Absolutely gorgeous larg",f,2014-07-02,N/A,Allston-Brighton,0.35,Apartment,1,91,10,10,10,10,9,9,100
13007112,"Very convenient location, near to bus stop and greenline, surrounded by restaurants, not far from the center of the city",f,2015-08-10,a few days or more,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,40
6838488,"Two beautiful apts available for rent in a two-family house. Very spacious, and cheerful.  Located in a peaceful, quiet residential neighborhood within walking distance to Harvard Square and Allston village. Quotes are season sensitive , good for up to 6 adults.(5 real beds and a futon Per Unit)",f,2014-04-27,within an hour,Allston-Brighton,0.56,House,6,85,8,10,10,9,9,8,550
7894645,"Long term: 1year $800/m; Sept-Dec 91 days min $950/m; Jan-91day+ $900m. Easy ride to MIT, Boston University, Harvard Quiet, cozy private room for one; desk/shelf combo, nice chair, small closet with hangers, shelf for clothes. Shared CLEAN bathrooms. Limited kitchen use only for fast meal preparation: refrigerator, microwave, toaster, electric tea-pot.  Read full description before request or inquiry. Check in after 3 pm (early luggage drop off can be arranged in most cases)",f,2015-04-02,within an hour,Allston-Brighton,0.47,House,1,87,9,9,9,10,8,9,39
13801598,"My place is close to Boston University  Fenway  Kenmore square  Prudential  Newbury St. You’ll love my place because of the neighborhood, the light, and the comfy bed. My place is good for couples, solo adventurers, business travelers, and furry friends (pets).",f,2015-12-26,within a few hours,Allston-Brighton,0.92,Apartment,1,100,10,10,10,10,10,10,60
10724635,"Bedroom in a seven bed, two bath apartment with ample kitchen and living space, plus washer and dryer. During this time only 5 roommates will be present in the house, making it very comfortable and quiet. Very close to public transportation!",f,2016-01-20,N/A,Allston-Brighton,NA,House,1,NA,NA,NA,NA,NA,NA,NA,27
13515084,"My place is close to Harvard Business School, Boston University, Harvard University, Green Line, Red Line, and bus. Located in lower Allston, 5 to 10 mins walk to Harvard Business School, 15 to 20 mins walk to Harvard Square, 5 mins drive to Boston University. Bus 66, 86, and 64 is 3 min walk. I-90, Storrow drive, Memorial drive is 2 mins away.. Very Safe Area, very often run at midnight and never had any problem.",f,2014-08-06,within an hour,,8.29,House,1,90,10,10,10,9,9,9,75
7052847,an apt right on BU campus/ right on commonwealth avenue! fully furnished room and kitchen. the other room will be occupied by another female who works full-time. PRIME LOCATION!,f,2013-11-29,N/A,Allston-Brighton,NA,Apartment,2,NA,NA,NA,NA,NA,NA,NA,60
13530359,"My place is located in Allston, an area with a lot of bars and restaurants. It is well connected to Downtown Boston by T (Packards Corner) and buses. Also excellently connected to Harvard and Central Sq by bus. The room is very spacious and has a lot of light. My roommates are nice and welcoming people and the apartment is very well equipped: the kitchen has dishwasher, oven and microwave. The apartment also has AC and in-unit laundry. Looking for someone staying for the whole month ideally.",f,2015-08-01,within an hour,Allston-Brighton,1,Apartment,1,100,10,10,10,10,10,10,45
13355213,"My place is close to Boston University, Fenway, Kenmore square, Allston, Downtown Boston. This is a couch in a beautiful livingroom located on a quite street 1 min from Boston University, 1 min walk from public transportation, 5 min from Fenway/Kenmore, 10 min from Downtown and Harvard. Internet, and Premium Cable available. Have the best of both worlds: a quiet large luxurious home and fast access to the best of Boston and Cambridge. Open kitchen and refrigerator, central heat and AC, washer",f,2014-12-23,within an hour,Allston-Brighton,0.37,House,1,100,10,10,10,10,10,10,100
13512459,"Very close to T griggs station. A classy building. Nice rooftop with a grill and a nice view. My place is good for couples, solo adventurers, and business travelers.",f,2014-05-15,a few days or more,Allston-Brighton,0.35,Loft,2,NA,NA,NA,NA,NA,NA,NA,130
14153636,"Top Floor bedroom with a KING bed and a shared bathroom (shared with host and one other bedroom).  Access to a small refrigerator, microwave, and coffee maker on the 2nd floor (please note there is no kitchen/cooking facilities).  Fantastic location, just 1.1 miles from Harvard Sq. and only a 5 minute walk to the Harvard Business School Campus with direct bus access just steps away.  This is the perfect home base for your exploration of Harvard Sq and Boston!",f,2015-01-30,within an hour,Allston-Brighton,6,Apartment,1,100,10,10,10,10,9,10,79
13879099,"Private bedroom available (Jul-Aug) in the heart of Boston, just off Comm. Ave (Boston U.) between Fenway and Allston  You will be provided a bedroom with a large walk in closet, desk space, a large queen sized tempur pedic bed, and access to the apartments wifi, living room, kitchen, and parking space. The building has an attached parking garage with a space provided to the apt for use of a car.  Also, access to the Green Line is within a minute's walk. $1,100 per month, $1,000 without parking",f,2013-09-12,a few days or more,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,90
14251839,"Lower Level bedroom with shared bathroom in a Completely renovated 1,800 sq ft home with 4 bedrooms and 2 bathrooms with spacious living area, custom kitchen, free wifi, laundry, & Flat Screen TV.  This listing is for a private bedroom and a shared bathroom in the house (shared with just one other bedroom).  Fantastic location, just 1.1 miles from Harvard Sq. and only a 5 minute walk to the Harvard Business School Campus with direct bus access just steps away.",f,2015-01-30,within an hour,,NA,House,1,NA,NA,NA,NA,NA,NA,NA,79
10123024,"A furnished bed bath apt (with living room) in a convenient location (near BU and Charles river). Ten steps to public train (green line MBTA); laundry facility in the building; lots of fun pubs, coffee shops, grocery stores and more within 0.1 mile.",f,2015-03-01,N/A,,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,75
9533193,"One private room in a apartment with Hardwood floors, closet and 2 windows with a street view! Room includes a sofa cum bed, a big heater and separate parking. Other Amenities includes with Fridge, Oven, store area and hot water all day. Free laundry",f,2015-11-18,N/A,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,58
3897963,"Dont think twice! My home is in the heart of Boston, one step from coffee shops, restaurants, and pubs. There is a ton street parking all around. Bus (3min) Trolly (6min) walk. I love hosting and would love to make your trip to Boston unforgettable!",t,2013-08-13,within an hour,,3.43,House,1,96,10,9,10,10,9,10,75
14231732,"The house is located in the heart of Allston where is well-known for amazing pubs and restaurants! Two thumbs up!! Just 3 mins to T and bus stop, seriously!  Queen size bed is big enough for 2.  The living room and kitchen are also for only guests!",f,2013-06-12,within a few hours,,4.41,Apartment,1,96,10,10,10,10,10,10,110
11530331,"1 Block away from the T (Train) and walking distance to Coolidge Corner. The area has plenty of restaurants, bars, convenience stores, grocery stores near by. 10 minutes to downtown area. You´ll have a great time and anything you need close.",f,2015-09-23,within an hour,Allston-Brighton,1,Condominium,2,100,10,10,10,10,10,10,180
3420221,"Very spacious house on the border of Allston/Brighton. Close to both the 57 and 66 bus as well as the Green 'B' line. Many decorative features, backyard, in unit laundry, two full baths. This Garden level room is very large with a walk in closet.",f,2013-10-02,within a few hours,Allston-Brighton,1.69,House,1,87,9,9,9,10,9,9,65
3901439,"Dont think twice! My home is in the heart of Boston, one step from coffee shops, restaurants, and pubs. There is a ton street parking all around. Bus (3min) Trolly (6min) walk. I love hosting and would love to make your trip to Boston unforgettable!",t,2013-08-13,within an hour,Allston-Brighton,2.9,House,1,92,9,9,10,10,9,9,67
13415816,"This is a very nice and neat private room with a king size bed, a big closet, a desk table, lots of cabinets. Kitchen is welcome to use. shard bathroom with another roommate. 2 mins to the train station, 15 mins by walk to Boston university and close to all other University.",f,2016-06-07,within an hour,Allston-Brighton,0.75,Apartment,1,80,10,8,8,9,10,9,99
12873559,"This is a clean and modern private room in an apartment with well equipped entertainment systems. It's conveniently located near the B line (5 minutes to Packard's Corner stop), as well as some of the best restaurants and bars in Boston.",t,2012-04-01,within an hour,Allston-Brighton,0.32,Apartment,1,100,10,10,10,10,10,10,80
13430656,"Great apartment w huge windows, a great location. Super quiet building a couple min from packards corner and an 8 min walk to Coolidge corner. Take the t anywhere in the city. Queen memory foam bed, and an aero bed. Fully stocked!!",f,2016-06-08,within a few hours,,0.69,Apartment,2,90,10,10,9,10,9,8,135
13578106,"My place is close to Harvard ave, Brighton Ave, Cambridge street in Allston (part of Boston), Lulu's Allston, Regina Pizzeria, Glasshopper Vegan restaurant, Stop and Shop Supermarket (2 min walk), Bazaar International Food store, Harvard square by bus 10 min or walk for 30 min, MIT by bus about 15 min, Boston University about 10 min by bus, Kenmore about 10 min by bus, walk to . My place is good for solo adventurers.",f,2015-04-02,within an hour,Allston-Brighton,1.09,House,1,100,10,10,10,10,10,10,50
5762866,Sunny top floor 1 bedroom unit. Pet friendly (also doggie daycare down the street) and parking friendly even as an out of town guest. Walking distance to finish line of Head of the Charles Regatta and to Harvard Square.,f,2015-03-24,N/A,Allston-Brighton,0.31,Apartment,1,96,10,9,10,10,10,10,130
13462519,"This is a private, large, sunny and beautiful bedroom located on a quite street 1 min from Boston University, 1 min walk from public transportation, 5 min from Fenway/Kenmore, 10 min from Downtown. Internet, and Premium Cable available. Have the best of both worlds: a quiet large luxurious home and fast access to the best of Boston and Cambridge. Open kitchen and refrigerator, central heat and AC, washer dryer. One full size bed and one very comfortable fold out foam bed for extra visitor",f,2014-12-23,within an hour,Allston-Brighton,NA,House,1,NA,NA,NA,NA,NA,NA,NA,130
7055184,"Convenient transportation: 5 minutes walk to the Green Line (Harvard Ave Station); 2 minutes walk to Bus 57, Bus 66 and Bus 64. Plenty of great",f,2014-10-11,N/A,Allston-Brighton,0.14,House,1,50,7,6,8,7,8,5,35
11512755,"Hello ! My roomate and me are leaving our apartment for spring break. Room can also be rented individually $50 a night if available.   Let me know if you are interested and we will discuss it! Regards, Sally",f,2013-11-19,N/A,Allston-Brighton,NA,Apartment,2,NA,NA,NA,NA,NA,NA,NA,75
6761345,"Furnished one room in a two-bedroom apt at 75 Chester Street, Allston, MA 02134. Very convenient location, easy access to Boston University, Kenmore, Fenway, Cambridge, and downtown Boston. Full of restaurants near by. Quiet and safe environment.",f,2015-06-09,N/A,Allston-Brighton,0.07,Apartment,1,40,4,2,10,8,8,4,60
8238078,"Grad student housing for Harvard, HBS, Boston University, MIT. Furnished. Some things can be modified but guest must communicate needs. Quiet private room. Strive to be better. CLEAN shared 1.5 bathrooms mixed gender. Seek ONE self-sufficient guest, non-smoker, non-cologne/perfume user. Fast bus access Harvard/MIT/Boston University or safe walk 15-30 min depends on campus. Lock bike to house fence. Near inexpensive healthy food places. Kitchen: light micro use, tea pot, toaster only.",f,2015-04-02,within an hour,Allston-Brighton,0.42,House,1,84,10,9,9,10,9,9,58
14037899,"Literally Harvard on-campus location 2BR apartment. Next to MassPike. 5-min drive to Downtown Boston. Shops and restaurants around the neighborhood. Ideal location if you are visiting Harvard, BU, BC or MIT. This is an old house which was built in the 1900s, and may not be sparkingly clean and modern, but we appreciate it if you can clean after yourself, and put things back to where they belong. You'll have the whole first floor, please be considerate to our tenants on the second floor. Thanks.",f,2015-04-30,within an hour,,NA,Apartment,3,NA,NA,NA,NA,NA,NA,NA,208
11022736,"My unit is very spacious for a studio; it has a full bathroom, kitchen and a balcony. It is right off of Commonwealth Avenue, 3 minute walk to the Washington st. T stop, 5 minute walk to Whole Foods and 10 minute T ride to Allston/Packards Corner.",f,2015-08-05,within a few hours,Allston-Brighton,1,Apartment,2,80,10,10,10,10,10,10,75
10231171,"My place is close to Harvard Business School, Boston University, Harvard University, Green Line, Red Line, and bus. Located in lower Allston, 5 to 10 mins walk to Harvard Business School, 15 to 20 mins walk to Harvard Square, 5 mins drive to Boston University. Bus 66, 86, and 64 is 3 min walk. I-90, Storrow drive, Memorial drive is 2 mins away.. Very Safe Area, very often run at midnight and never had any problem.",f,2014-08-06,within an hour,Allston-Brighton,4.81,House,1,94,10,9,10,10,9,9,70
831744,"Cozy, light-filled one-bedroom apartment with easy access to public transit. Located on the third floor of a historic Allston building, comfortably sleeps 2 with additional couch space for one more adult or child. Pets and kids ok here!",f,2012-03-17,within an hour,Allston-Brighton,0.69,Apartment,1,96,10,10,10,10,9,9,295
13606268,"Clean, quiet and modern apartment in a funky, artistic Boston neighborhood. Apartment has comfortable queen bed with flat screen with Roku/Netflix.  There's easy access directly downtown just minutes away on the train system outside apartment. The neighborhood has many music venues, eclectic bars, coffee shops and restaurants nearby.",f,2013-04-18,within a few hours,Allston-Brighton,3.39,Apartment,1,86,7,8,9,10,9,8,150
12655758,"Sunny 1-bed apartment all to yourself, 2 minutes from the green B line MBTA/train, right near famous Commonwealth Ave! Lots of restaurants, pubs, other attractions!  30 min train/bus commute to BU, BC, Harvard, downtown Boston. Monthly rental ok!",f,2016-04-24,within a few hours,Allston-Brighton,3.03,Apartment,1,77,8,7,9,9,9,9,65
8579799,Our cozy one bedroom apartment is located within walking distance of BU as well as many restaurants and bars. The apartment is only a short drive (~10 mins) or T ride (~15 mins) away from Back Bay/Downtown. Modern art and tasteful furniture!,f,2013-04-18,within a day,Allston-Brighton,0.71,Apartment,1,98,10,10,10,10,10,10,175
8301150,"This is a spacious 1BR apt in the heart of Allston (w/ cozy living rm!), just a few steps to some of Boston's most popular bars/restaurants/etc. Public transit (easy access into downtown) is 10ft from the front door of the building!",f,2015-07-21,N/A,Allston-Brighton,0.26,Apartment,1,87,9,10,9,9,9,10,175
10809,"Very roomy with two beds. Bath in the hall.  Includes WIFI, parking, local phone service and flat screen TV",f,2009-09-14,within a day,Allston-Brighton,0.48,Apartment,2,70,7,7,9,9,8,7,100
10810,"Two full bedrooms, a full kitchen, living room and bath.  Includes all sheets and towels, parking, wifi, and local phone service.",f,2009-09-14,within a day,Allston-Brighton,NA,Apartment,4,NA,NA,NA,NA,NA,NA,NA,250
13019695,"Comfy beds, fresh clean sheets, plenty of peace and quiet.  Good for families and groups.  Allston is one of the most dense and active neighborhoods in Boston, and you're just a block away from the Green Line.",t,2014-12-29,within an hour,Allston-Brighton,6.77,Apartment,2,92,10,10,10,10,10,9,187
10807,"Our smalest room for two, one double bed, sharing a bath.  Parking unlimited local phone service and WI-FI are included.",f,2009-09-14,within a day,Allston-Brighton,0.04,House,1,60,10,4,4,6,8,8,80
10021398,This cozy room fits comfortably 2 people in a bay window apt that is strategically located 10 min from Cambridge and has different transportation options to Boston downtown. The street is quiet and walking distance to different restaurants and bars. Enjoy the commodity and comfort while in Boston!,f,2014-08-20,within a day,,3.61,Apartment,1,93,10,10,10,9,9,9,70
10758,Our least expensive room - this room has one single bed for one person with bath in the corridor.  Includes parking WI-FI and local telephone service.,f,2009-09-14,within a day,Allston-Brighton,0.09,,1,60,6,5,8,8,8,7,115
13381254,"Great sun light, Windows from ceiling to floor. High quality living environment. LEED apartment. Clean and tidy. Brand new. Located in Allston, 10mins walk to BU. center of all kinds of food and supermarkets and right in front of Green Line T station.",f,2015-07-02,a few days or more,,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,185
4861476,"- 2 perfectly cozy rooms on the second floor. - There are 3 large beds, a sofa, and an airbed upon request.  - The common area is huge with lots of lounge options  - A/C and heat. Very large kitchen. Wifi and cable TV!",f,2011-07-10,within a few hours,Allston-Brighton,1.87,House,3,94,10,10,10,9,9,9,260
12873268,"This is a clean, spacious, and modern 2 BR apt with well equipped entertainment systems. It's conveniently located near the B line (5 minutes to Packard's Corner stop), as well as some of the best restaurants and bars in Boston. Parking available.",t,2012-04-01,within an hour,Allston-Brighton,0.95,Apartment,2,70,10,6,8,10,8,8,175
12233830,"Just finished renovation: sun-filled, spacious second floor city apartment in hip Allston Village less than 5 miles to downtown, close to Boston University, Harvard, Longwood Medical Area and great restaurants & bars. 2.5 bedrooms comfortably sleeps 5+. Bdrm 1- queen bed, Bdrm 2- queen bed, Room 3- den/office sized room with twin bed and pullout twin trundle. Open space living/kitchen area also has pullout sofa couch and expandable dining table.",t,2013-06-16,within an hour,,6.16,Apartment,4,96,10,10,10,10,9,10,140
13592046,"- Furnished bedroom in a modern three-bedroom apartment - Walking distance to green line subway and bus stops - Near BU, Harvard, BC. 20 minutes by subway to Downtown Boston - Star market (open 24/7) and many restaurants nearby",f,2015-11-23,within an hour,Allston-Brighton,4.74,Apartment,1,91,9,9,10,10,9,9,80
13004551,"This stylish two bedroom apartment is located in the state-of-the-art Continuum Building, just down the street from Harvard’s historic football stadium, just a 15 min walk across the river to Harvard campus.",f,2014-02-14,within a few hours,Allston-Brighton,1.67,Condominium,2,93,10,10,9,9,10,10,259
6923942,"Nice furnished room, in a luxury apartment 15 minutes by bus to Harvard square, and 15 minutes by the train to downtown.  Tenants will enjoy gym, roof deck, movie theater. Please note that as a female I only can accept female guests. Thank you",f,2014-07-16,N/A,Allston-Brighton,0.07,Apartment,1,80,10,10,10,10,10,10,120
10987109,"Welcome to Boston! We are in town and yet safe and quiet. Our location allows you to enjoy staying in town, and getting around easily. Large and charming bedrooms good for relax. Free WIFI to stay connected from home. New central a/c and heat system.",f,2015-04-30,within an hour,,NA,House,1,NA,NA,NA,NA,NA,NA,NA,108
12592696,We offer a clean and comfort bedroom in a 2-bd apartment located in Boston suburb. It just take 30 min to downtown boston by subway. Restaurants and stores are in 10-min walking distance.,f,2015-06-05,N/A,Allston-Brighton,0.34,Apartment,1,100,10,10,10,10,10,10,90
14916248,"Perfectly situated apartment on Commonwealth Avenue & steps from the MBTA Green B-Line. 1 Minute walk away from the most bustling part of Allston - All sorts of restaurant, bars, & clubs. Very close to Boston University. Best location for the price! For Parking,  there are plenty of free on-street parking spots, as well as many metered parking spots for free overnight parking. Finally, I can give you exclusive tips for extended free parking. Please see directions and helpful tips for details!",f,2015-12-14,within an hour,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,125
